,text
1469,"['yaha', 'logon', 'ka', 'aur', 'kisano', 'ka', 'diwala', 'nikal', 'rha', 'hai', 'aur', 'inko', 'diwali', 'ki', 'padi', 'hai', 'mehengai', 'pe', 'kuch', 'bolenge', 'ya', 'sirf', 'tyohaar', 'manane', 'k', 'liye', 'sarakar', 'banayi', 'haiaam', 'janata', 'ke', 'naseeb', 'me', 'sabji', 'bhi', 'khana', 'paap', 'hogaya', 'par', 'inko', 'kya', 'hamare', 'paise', 'pe', 'fatake', 'phod', 'rhe', 'hai']"
1470,"['we', 'cant', 'afford', 'so', 'much', 'if', 'you', 'people', 'cant', 'control', 'then', 'please', 'leave', 'the', 'government']"
1471,"['donkey', 'tumare', 'march', 'me', 'kesi', 'ne', 'kjalal', 'dala', 'ta', 'choorni', 'yahan', 'to', 'ab', 'se', 'container', 'khare', 'kar', 'diye', 'he', 'awar', 'o', 'mehengai', 'amrch', 'ab', 'b', 'karo', 'na', 'lootero', 'sab', 'kuch', 'to', 'awar', 'b', 'mehengai', 'howa', 'he']"
1472,"['yaar', 'bohat', 'mehengai', 'ho', 'gayi', 'hai', 'soch', 'rahi', 'hoon', 'gari', 'na', 'laya', 'keroun', 'kya', 'kerna', 'chahiye']"
1473,"['aur', 'ke', 'haath', 'se', 'mehengai', 'dayan', 'khisak', 'gaya', 'hai', 'ab', 'inke', 'control', 'ke', 'baahar', 'ho', 'gayi', 'hai', 'dheere', 'dheere', 'sc', 'ed', 'cbi', 'ec', 'and', 'even', 'godi', 'media', 'inke', 'control', 'se', 'nikal', 'jayenge', 'tab', 'ambani', 'aur', 'adani', 'bhi', 'inki', 'burai', 'karne', 'lagenge']"
1474,"['hamaare', 'yahaan', 'sarso', 'tel', 'rs', 'hai', 'but', 'mei', 'bhi', 'ye', 'rate', 'lagbhag', 'ke', 'aaspaas', 'hi', 'tha', 'toh', 'saal', 'mei', 'ya', 'rupaye', 'increase', 'hone', 'ko', 'mehengai', 'nahi', 'kehte', 'hai']"
1475,"['hahahaha', 'is', 'liye', 'gdp', 'aur', 'rupaiya', 'gire', 'hue', 'hain', 'aur', 'is', 'liye', 'gareebi', 'mehengai', 'aur', 'berozgari', 'badh', 'chuke', 'hain']"
1476,"['aur', 'ju', 'sahafi', 'kal', 'mehengai', 'aur', 'awam', 'ki', 'bat', 'h', 'nahi', 'karta', 'thay', 'woh', 'aj', 'achanak', 'awam', 'k', 'hamdard', 'ban', 'gay', 'sach', 'pura', 'bolo', 'muhtram']"
1478,"['bhai', 'baat', 'to', 'sahi', 'hai', 'lekin', 'itni', 'mehengai', 'me', 'insaan', 'family', 'ko', 'paalega', 'kaise', 'not', 'everyone', 'can', 'amass', 'insane', 'amount', 'of', 'wealth', 'like', 'laloo']"
1479,"['arre', 'mehengai', 'kahan', 'haiaisa', 'bjp', 'wale', 'bolte', 'hain', 'and', 'woh', 'bolte', 'hain', 'jinke', 'pet', 'bhare', 'hue', 'hain']"
1480,"['so', 'if', 'our', 'salary', 'hikes', 'we', 'have', 'to', 'pay', 'for', 'the', 'cylinder', 'bhoolgaye', 'aapkhe', 'paapa', 'kaa', 'naara', 'bahut', 'hua', 'mehengai', 'ki', 'maar', 'ab', 'khi', 'baar', 'modi', 'sarkaar', 'when', 'petrol', 'lpg', 'was', 'as', 'and', 'ur', 'all', 'shouting', 'in', 'street', 'now', 'full', 'of', 'defending']"
1481,"['flag', 'pakdna', 'nahin', 'ata', 'aur', 'inko', 'kashmir', 'chahiye', 'pakistan', 'main', 'itna', 'mehengai', 'hey', 'aur', 'tum', 'kashmir', 'ko', 'kaise', 'sambhaloge', 'are', 'tum', 'pehele', 'apne', 'pakistan', 'ko', 'sambhalo', 'uske', 'baad', 'jo', 'karna', 'hey', 'wo', 'karopakistani', 'log', 'comedy', 'mat', 'karo']"
1482,"['heinnn', 'matlab', 'saal', 'se', 'mai', 'mere', 'maa', 'baap', 'pura', 'khandan', 'amir', 'tha', 'aur', 'mujhe', 'pata', 'bhi', 'nahi', 'tha', 'mehengai', 'thi', 'hi', 'nahi', 'guys', 'modi', 'ko', 'hatao', 'mujhe', 'ab', 'depression', 'aa', 'raha', 'hai', 'ki', 'mehengai', 'me', 'aayi', 'hai']"
1483,"['kyu', 'congress', 'raj', 'walay', 'rajasthan', 'aur', 'chattisgarh', 'mein', 'berozgari', 'aur', 'mehengai', 'khatam', 'hogai', 'hai', 'kya', 'chomu', 'kahika', 'jhut', 'bolta', 'hai']"
1484,"['mehengai', 'aur', 'berojgari', 'ki', 'dushman', 'hai', 'nafrati', 'rss', 'wali', 'hindutva']"
1485,"['aap', 'awaam', 'ko', 'he', 'zaleel', 'kr', 'skty', 'hain', 'baqi', 'to', 'aap', 'k', 'apny', 'politicians', 'hain', 'unki', 'corruption', 'un', 'k', 'itny', 'zulm', 'to', 'apko', 'nazar', 'nhi', 'atay', 'kis', 'tarha', 'awaam', 'mehengai', 'sy', 'adam', 'insaf', 'sy', 'pehly', 'he', 'khatam', 'ho', 'chuki', 'hai', 'aap', 'kis', 'tarha', 'k', 'sipa', 'salar', 'hain', 'jo', 'apny', 'logon', 'ko', 'protection', 'b', 'nhi', 'dy', 'skty']"
1486,"['wowww', 'aap', 'to', 'mutmaeeen', 'beghairat', 'hain', 'jis', 'din', 'aspke', 'kisi', 'apne', 'ka', 'qatal', 'nahi', 'hotaghar', 'ki', 'aurat', 'ka', 'rape', 'nahi', 'hotabachay', 'degrees', 'le', 'k', 'raddi', 'nahi', 'baich', 'letay', 'aur', 'aap', 'apna', 'zameer', 'bech', 'k', 'mehengai', 'ka', 'muqaabla', 'nahi', 'kar', 'letay', 'aap', 'chaatain', 'in', 'logo', 'ko', 'oh', 'no', 'zameer', 'to', 'bik', 'chuka', 'aapka']"
1487,"['jab', 'uski', 'hakoomat', 'cpec', 'pay', 'kaam', 'kerti', 'thi', 'kuch', 'khoti', 'kay', 'bachay', 'baat', 'baar', 'long', 'marchi', 'lay', 'kay', 'islamabad', 'jatay', 'thay', 'aor', 'mehengai', 'kum', 'kertay', 'thay', 'jo', 'ab', 'percent', 'increase', 'ho', 'chuki', 'hay', 'imported', 'government', 'main']"
1488,"['haan', 'mehengai', 'jo', 'badha', 'di', 'tere', 'pappa', 'ne']"
1489,"['how', 'simply', 'useless', 'talk', 'asked', 'his', 'soldiers', 'family', 'how', 'mehengai', 'going', 'now']"
1490,"['wo', 'uffffff', 'waly', 'tweet', 'ka', 'silsila', 'kab', 'shuro', 'kar', 'rahi', 'ho', 'madam', 'ab', 'to', 'mehengai', 'mazeed', 'barh', 'gai', 'he', 'ap', 'to', 'jabsy', 'london', 'gai', 'ho', 'logo', 'se', 'hamdardia', 'hi', 'khatam', 'karli']"
1491,"['bhakto', 'ki', 'mehengai', 'seh']"
1492,"['journalism', 'ke', 'khal', 'mein', 'bjp', 'ke', 'dalal', 'tum', 'kya', 'analysis', 'karoge', 'modi', 'ke', 'dalal', 'tum', 'sataa', 'se', 'sawal', 'puchne', 'ke', 'bajaae', 'bipakhi', 'partyon', 'ko', 'kun', 'sawal', 'karte', 'ho', 'garibon', 'ke', 'liye', 'toh', 'ek', 'bar', 'aawaj', 'uthao', 'mehengai', 'berojgari', 'ka', 'mudda', 'toh', 'uthao']"
1493,"['yeh', 'kanjar', 'ki', 'nasal', 'pdm', 'waley', 'mehengai', 'k', 'khilaf', 'march', 'kartey', 'thay']"
1494,"['yeh', 'sab', 'karne', 'se', 'sabko', 'khana', 'paisa', 'rojgaar', 'mehengai', 'pe', 'cntrl', 'ho', 'jayega', 'bhagwan', 'bhi', 'kehte', 'hai', 'niyat', 'saaf', 'rakho', 'fir', 'mere', 'darbaar', 'mai', 'aao']"
1495,"['abe', 'o', 'chardarmod', 'pm', 'isliye', 'nahi', 'chuna', 'jaata', 'k', 'dusre', 'desh', 'me', 'koi', 'apna', 'india', 'ka', 'minister', 'bane', 'balke', 'khud', 'apne', 'desh', 'ka', 'bhala', 'ho', 'isliye', 'vote', 'dete', 'hai', 'petrol', 'gas', 'mehengai', 'bhook', 'mari', 'ghareebi', 'iska', 'haal', 'dekh', 'bdsk', 'budbak']"
1496,"['isme', 'garib', 'ko', 'kya', 'milega', 'mahangai', 'serf', 'mehengai']"
1497,"['isnt', 'it', 'journalist', 'duty', 'ro', 'question', 'the', 'powers', 'that', 'be', 'instead', 'we', 'are', 'enlightebed', 'by', 'them', 'about', 'mehengai', 'ke', 'faide']"
1498,"['de', 'do', 'yaar', 'mehengai', 'bahut', 'badh', 'gayi', 'hai', 'the', 'least', 'you', 'can', 'do']"
1499,"['welcome', 'mehengai', 'bad', 'gai', 'hai']"
1500,"['delhi', 'aur', 'punjab', 'me', 'rahat', 'haikyunki', 'bijli', 'aur', 'paani', 'bill', 'nhi', 'bharna', 'padta', 'to', 'indirectly', 'logo', 'ka', 'budget', 'nhi', 'bigadta', 'aur', 'is', 'liye', 'delhi', 'aur', 'punjab', 'is', 'mehengai', 'ko', 'khel', 'paa', 'rhe', 'h']"
1501,"['bhai', 'farmer', 'aur', 'garib', 'dono', 'jagah', 'se', 'piss', 'rahe', 'he', 'ek', 'taraf', 'aakal', 'aur', 'ek', 'taraf', 'siyasati', 'gunde', 'kya', 'kare', 'bichare', 'aaj', 'apna', 'desh', 'number', 'one', 'hota', 'agar', 'hum', 'agriculture', 'ko', 'base', 'banate', 'apna', 'hum', 'chale', 'technology', 'taraf', 'digital', 'india', 'g', 'berojgari', 'mehengai']"
1502,"['pahle', 'desh', 'or', 'sanatan', 'ke', 'bat', 'fir', 'mehengaiw', 'ke', 'desh', 'or', 'sanatan', 'nachegi', 'to', 'mehengai', 'per', 'bat', 'hogi', 'samjha', 'mia']"
1503,"['hogyi', 'image', 'boost', 'already', 'pichle', 'din', 'dhaaasu', 'eventbaaji', 'mein', 'sara', 'jussa', 'bhul', 'gye', 'deshwasi', 'mehengai', 'berojgari', 'sab', 'aur', 'saheb', 'ki', 'image', 'alag', 'majboot', 'hogyi', 'dhul', 'k', 'saaaf']"
1504,"['aap', 'mehengai', 'ke', 'baare', 'kya', 'jaanti', 'hai', 'aur', 'usse', 'kam', 'karne', 'ke', 'kya', 'upaay', 'jaanti', 'hain']"
1505,"['mehengai', 'ka', 'bum', 'gira', 'dene', 'wali', 'headlines', 'se', 'ke', 'k', 'sarifeen', 'k', 'liye', 'buri', 'khabar', 'tak', 'ka', 'beghairati', 'wala', 'safar']"
1506,"['kamran', 'shahid', 'ajkal', 'terw', 'ghr', 'ki', 'aurtain', 'soda', 'la', 'rh', 'hain', 'mehengai', 'pr', 'program', 'nh', 'krta', 'tu', 'ajkal']"
1508,"['ajkl', 'tere', 'ghr', 'ki', 'aurtain', 'soda', 'lati', 'hn', 'mehengai', 'pr', 'program', 'nh', 'kerta', 'kanjar', 'ki', 'aulaad', 'bh', 'kanjar', 'hi', 'hoti', 'ha']"
1509,"['aur', 'jab', 'tak', 'bjp', 'sarkar', 'me', 'he', 'tab', 'tak', 'mehengai', 'badhani', 'nahi', 'rukegi']"
1510,"['ustaad', 'mehengai', 'ne', 'tu', 'gand', 'mar', 'ke', 'rkh', 'di', 'hai']"
1511,"['sahi', 'hai', 'aunty', 'congress', 'bjp', 'ki', 'tarah', 'light', 'camera', 'action', 'nahi', 'karti', 'hai', 'desh', 'mein', 'mehengai', 'kaise', 'kaam', 'hoo', 'uske', 'liye', 'congress', 'kaam', 'karti', 'hai', 'desh', 'mein', 'youths', 'ko', 'rozgar', 'kaise', 'mile', 'uske', 'liye', 'congress', 'kaam', 'karti', 'hai', 'congress', 'aise', 'dikhawa', 'nahi', 'kaar', 'sakti', 'hai']"
1512,"['things', 'change', 'once', 'the', 'public', 'perception', 'changes', 'economy', 'lakhs', 'kala', 'dhan', 'layenge', 'people', 'just', 'dont', 'care', 'they', 'will', 'tell', 'you', 'today', 'real', 'issues', 'aamdani', 'ghat', 'rahee', 'hai', 'mehengai', 'bahut', 'hai', 'naukri', 'nahin', 'lag', 'rahee', 'karz', 'barr', 'gaya', 'petrol', 'tel', 'ghar', 'ka', 'budget', 'minds', 'r', 'shaken']"
1513,"['mehengai', 'ka', 'zamaana', 'hai']"
1514,"['aapne', 'iss', 'ke', 'kaarname', 'par', 'kabhi', 'muh', 'khola', 'kya', 'dikha', 'paoge', 'mehengai', 'saare', 'duniya', 'ko', 'kha', 'rahi', 'hai', 'corona', 'ke', 'muft', 'vaccine', 'kya', 'iss', 'ke', 'baap', 'ne', 'aapko', 'lagbaya', 'ya', 'sarhad', 'ke', 'us', 'paar', 'se', 'aayatha']"
1515,"['mera', 'lakhs', 'do', 'yar', 'mehengai', 'itna', 'badh', 'gaya', 'hai']"
1516,"['kabhi', 'berozgari', 'mehengai', 'farzi', 'wadey', 'or', 'bjp', 'ki', 'nakamiyo', 'ke', 'liye', 'bhi', 'tensions', 'lelo', 'or', 'post', 'karo', 'bus', 'jansanghkya', 'hi', 'dikh', 'rahi', 'hai', 'or', 'peda', 'hotey', 'hai', 'to', 'tumhara', 'nhi', 'khatey', 'or', 'na', 'tum', 'khila', 'saktey', 'ho', 'sadiyo', 'se', 'manav', 'mehnat', 'karkey', 'pet', 'palta', 'hai', 'or', 'apna', 'khata', 'hai', 'or', 'khilata', 'hai']"
1517,"['modi', 'jee', 'iss', 'mehengai', 'ki', 'zamane', 'mein', 'kya', 'holi', 'aur', 'kya', 'diwali', 'phir', 'bhi', 'happy', 'diwali']"
1518,"['it', 'is', 'a', 'great', 'mission', 'for', 'privartanwhere', 'people', 'are', 'joining', 'voluntarilyagainst', 'mehengai', 'berozgaari', 'and', 'faulty', 'gstthey', 'hate', 'the', 'politics', 'of', 'hate', 'and', 'love', 'brotherhood', 'in', 'our', 'country', 'spsingh', 'advocate', 'delhi']"
1519,"['mehengai', 'ki', 'mar', 'saleem', 'albela', 'hazar', 'ke', 'talabgar']"
1520,"['ye', 'hae', 'andhbhakto', 'ki', 'maachahe', 'desh', 'me', 'kitni', 'b', 'mehengai', 'badh', 'jaye', 'lekin', 'campcola', 'ka', 'bhav', 'nahi', 'badhna', 'chahiye']"
1521,"['bhai', 'na', 'phoda', 'karo', 'tv', 'waise', 'hi', 'mehengai', 'bohot', 'hai']"
1522,"['tax', 'payer', 'bhookhmari', 'mehengai', 'women', 'security', 'rape', 'victims', 'ke', 'baare', 'me', 'bhi', 'chitthi', 'likh', 'raha', 'hai', 'wo', 'nahi', 'dikh', 'raha']"
1523,"['over', 'acting', 'ki', 'dukan', 'besharam', 'logo', 'berojgari', 'mehengai', 'petrol', 'diesel', 'kisan', 'balatkar', 'jawan', 'pe', 'bhi', 'bolo', 'ya', 'sirf', 'adveritsment', 'ke', 'liye', 'modi', 'modi', 'hi', 'karoge']"
1524,"['bhai', 'bahut', 'mehengai', 'h', 'haalaat', 'ye', 'h', 'ki', 'pak', 'me', 'tv', 'todna', 'to', 'duur', 'ki', 'baat', 'tv', 'khareedne', 'ki', 'sochna', 'hi', 'gunah', 'h']"
1525,"['yaha', 'pe', 'bahot', 'kam', 'maybe', 'due', 'to', 'mehengai']"
1526,"['mehengai', 'ham', 'jhel', 'jayenge', 'agli', 'baar', 'bhi', 'modi', 'shah', 'aayenge']"
1527,"['tum', 'journalist', 'ho', 'ya', 'lifafi', 'log', 'ke', 'pass', 'khane', 'kuch', 'ni', 'hai', 'mehengai', 'asmaan', 'chu', 'rahi', 'hai', 'aur', 'tum', 'prostitutes', 'din', 'raat', 'ik', 'ke', 'bugz', 'mai', 'pagal', 'ho', 'rahe', 'ho']"
1528,"['when', 'the', 'bjp', 'came', 'into', 'power', 'they', 'said', 'bht', 'hui', 'mehengai', 'ki', 'maar', 'abki', 'baar', 'modi', 'sarkar', 'today', 'inflation', 'and', 'unemployment', 'are', 'at', 'alltime', 'highs', 'what', 'step', 'did', 'the', 'govt', 'take', 'shares', 'analysis']"
1529,"['janta', 'mehengai', 'se', 'parisan', 'nehi', 'intnal', 'oil', 'price', 'high', 'tou', 'kum', 'kharch', 'karo', 'aap', 'delhi', 'ka', 'baat', 'karo', 'sarab', 'classroom', 'ghotala', 'ka', 'jawab', 'dou', 'pollution', 'control', 'safai', 'kharab', 'road', 'amp', 'trafic', 'byabstha', 'sudhariye', 'mai', 'jhut', 'phelana', 'band', 'kijiye']"
1531,"['hum', 'mehengai', 'or', 'berojgari', 'ki', 'amrit', 'mahotsav', 'mana', 'rehe', 'hen']"
1532,"['tv', 'bacha', 'lo', 'mehengai', 'bohot', 'hai', 'vaha']"
1533,"['aur', 'mehengai', 'naye', 'lene', 'ke', 'ijazat', 'nae', 'de', 'rhi']"
1534,"['narendra', 'modi', 'must', 'resign', 'resign', 'kaar', 'ke', 'yehi', 'saab', 'karna', 'chahiye', 'modi', 'jee', 'koo', 'next', 'pradhan', 'mantri', 'berozgari', 'mehengai', 'bhaichara', 'ye', 'saab', 'dekh', 'lega']"
1535,"['very', 'few', 'people', 'buy', 'products', 'looking', 'at', 'the', 'ads', 'people', 'buy', 'products', 'if', 'only', 'it', 'is', 'really', 'worth', 'we', 'have', 'already', 'been', 'cheated', 'in', 'after', 'watching', 'media', 'advertisements', 'like', 'bahot', 'ho', 'gayi', 'mehengai', 'ki', 'maar']"
1536,"['polarization', 'ke', 'siway', 'ye', 'aur', 'kya', 'kar', 'sakta', 'haiye', 'sab', 'puja', 'pati', 'kar', 'ne', 'se', 'berojgari', 'aur', 'mehengai', 'khatam', 'nahi', 'hone', 'walihogaya', 'ab', 'logon', 'ko', 'ullu', 'bananaaab', 'aap', 'log', 'ullu', 'dikhne', 'lage', 'houllubaji', 'kar', 'ke']"
1537,"['duniya', 'mein', 'sabse', 'kam', 'mehengai', 'humaarey', 'desh', 'mein', 'subhaan', 'allah', 'whatsapp', 'pe', 'time', 'dete', 'ho', 'khoob', 'saara']"
1538,"['mehengai', 'se', 'nata', 'todo', 'mil', 'kar', 'bharat', 'jodo', 'break', 'ties', 'with', 'inflation', 'unite', 'india', 'berozagari', 'ka', 'jaal', 'todo', 'bharat', 'jodo', 'break', 'the', 'web', 'of', 'unemployment', 'unite', 'india', 'nafrat', 'hate', 'chododesh', 'jodo']"
1539,"['yeh', 'koi', 'mudda', 'hai', 'behes', 'krne', 'waala', 'saala', 'berozgaari', 'mehengai', 'par', 'karo']"
1540,"['tax', 'payer', 'bahot', 'khush', 'hota', 'hai', 'jab', 'tum', 'unko', 'petrol', 'diesel', 'mehengai', 'ke', 'naam', 'pe', 'loot', 'rahe', 'ho']"
1541,"['dalal', 'o', 'mouj', 'manaotum', 'log', 'modi', 'ka', 'juta', 'chatnewale', 'ho', 'des', 'ki', 'assi', 'fisdi', 'janta', 'garibi', 'ke', 'nichekamortor', 'mehengaibekari', 'tumhe', 'najar', 'nehi', 'ata', 're', 'chutiya', 'khali', 'mandir', 'masjud', 'or', 'hindu', 'musolman', 'tu', 'dalal', 'o', 'ka', 'agenda', 'sudhar', 'ja', 're', 'dalal', 'log']"
1542,"['mehengai', 'berozgari', 'petrol', 'diesel', 'and', 'poor', 'economy', 'le', 'bare', 'mein', 'bhi', 'bolo', 'se', 'phele', 'itna', 'bura', 'haal', 'nahi', 'tha']"
1543,"['kabhi', 'mehengai', 'perol', 'ke', 'price', 'unemployment', 'gas', 'price', 'in', 'per', 'bhi', 'likho', 'bandhu']"
1545,"['sir', 'middle', 'class', 'salaried', 'class', 'senior', 'citizen', 'ki', 'kaun', 'sunega', 'koi', 'relief', 'nahi', 'tax', 'ka', 'bojh', 'itna', 'aur', 'mehengai', 'bahut', 'hai']"
1546,"['pls', 'yaar', 'tu', 'aur', 'tere', 'bhai', 'nirab', 'milke', 'paisa', 'wapas', 'kardoye', 'modi', 'ki', 'mehengai', 'ab', 'saha', 'nahin', 'jaata']"
1547,"['i', 'have', 'a', 'decent', 'job', 'dont', 'worry', 'about', 'me', 'ask', 'malviya', 'and', 'bagree', 'to', 'increase', 'your', 'per', 'tweet', 'rate', 'mehengai', 'bohot', 'badh', 'gayee', 'hai', 'must', 'be', 'difficult', 'for', 'you', 'with', 'ler', 'tweet', 'only']"
1548,"['nawaz', 'ur', 'zardari', 'fuzul', 'ye', 'sub', 'key', 'saat', 'awaam', 'kia', 'kerna', 'chapati', 'hei', 'ju', 'saddar', 'dawood', 'key', 'saat', 'howa', 'mourcilini', 'key', 'saat', 'najib', 'key', 'saat', 'howa', 'hei', 'ye', 'hoga', 'maryam', 'bolti', 'thi', 'mehengai', 'hogai', 'hei', 'imran', 'ko', 'bolna', 'helmet', 'pehenkerniklay', 'aj', 'taq', 'wo', 'helmet', 'pehenker', 'nei', 'nikla', 'tum', 'zaroor', 'england', 'm']"
1549,"['alaka', 'ta', 'jwandy', 'ye', 'agha', 'mehengai', 'wala', 'masla', 'd', 'shta', 'ko', 'khatma', 'shve', 'agha', 'pa', 'kheta', 'pase', 'ba', 'de', 'che', 'gaty', 'tarale', 'we', 'shahid', 'cinema', 'wala', 'kelari']"
1550,"['ooff', 'inflation', 'mehengai', 'aur', 'apki', 'swtness', 'badhti', 'hi', 'jarahi', 'hai']"
1551,"['lo', 'jara', 'dekh', 'lo', 'muft', 'nhi', 'deke', 'bhi', 'aur', 'har', 'cheez', 'mai', 'tax', 'lagake', 'mehengai', 'badhake', 'bhiloan', 'badh', 'gya', 'aur', 'apne', 'dosto', 'ka', 'lakh', 'crore', 'ka', 'loan', 'maaf', 'krke', 'iske', 'liye', 'tumko', 'rupee', 'mil', 'jayenge']"
1552,"['mehengai', 'nahi', 'hain', 'na', 'ravi', 'kisi', 'ek', 'sherni', 'mahila', 'se', 'ekdin', 'jarur', 'jwab', 'milega', 'ispar', 'sambhal', 'ke']"
1553,"['nacho', 'mehengai', 'chali', 'gayee', 'thoda', 'has', 'lete', 'hai']"
1554,"['if', 'that', 'so', 'please', 'also', 'take', 'credit', 'for', 'mehengai', 'and', 'destroying', 'the', 'economy', 'last', 'month', 'hypocrites', 'beggars', 'cant', 'be', 'choosers']"
1555,"['mehengai', 'pe', 'ek', 'din', 'dangal', 'kardo']"
1556,"['bahut', 'hui', 'mehengai', 'ki', 'maar', 'ab', 'ki', 'baar', 'kejriwal', 'sarkar']"
1557,"['nahi', 'madam', 'sawal', 'agar', 'vipaksh', 'se', 'kare', 'to', 'thik', 'galti', 'ho', 'gai', 'maafi', 'de', 'dijiye', 'mandir', 'mandir', 'ghumo', 'ye', 'nar', 'pucho', 'petrol', 'rs', 'kyu', 'job', 'kyu', 'nahi', 'mehengai', 'kyu', 'or', 'ham', 'bhi', 'media', 'jaise', 'kirtan', 'kare']"
1558,"['berojgari', 'nahi', 'hai', 'par', 'k', 'job', 'ka', 'celebration', 'hota', 'hain', 'mehengai', 'nahi', 'hai', 'par', 'petrol', 'par', 'rupye', 'kam', 'hone', 'ka', 'celebration', 'hota', 'hain', 'china', 'ghusa', 'nahi', 'hai', 'par', 'uske', 'vapas', 'jane', 'ka', 'celebration', 'hota', 'hain', 'koi', 'bhukha', 'nahi', 'hai', 'par', 'crore', 'logo', 'ko', 'free', 'ration', 'ka', 'celebration', 'hota', 'hain']"
1559,"['isse', 'mehengai', 'kum', 'hogi']"
1560,"['drama', 'or', 'propaganda', 'nehi', 'sir', 'mehengai', 'kam', 'chahiye']"
1561,"['bhae', 'mehengai', 'bhi', 'tou', 'ho', 'gai', 'he', 'kiun', 'chorein', 'shappar', 'ko']"
1562,"['haha', 'se', 'pahle', 'to', 'suraj', 'desh', 'mei', 'dhalta', 'hin', 'nahi', 'tha', 'mehengai', 'kya', 'hota', 'hai', 'pata', 'hi', 'nahi', 'tha', 'sab', 'free', 'milta', 'tha', 'berozgar', 'koi', 'milta', 'nahi', 'tha', 'chamchagiri', 'ki', 'bhi', 'hadh', 'hoti', 'hai']"
1563,"['dhan', 'toh', 'tum', 'ne', 'mehengai', 'se', 'loot', 'liya']"
1564,"['baad', 'mein', 'jaan', 'dene', 'se', 'bhi', 'wo', 'kaam', 'nahi', 'hoga', 'kyunki', 'aam', 'aadmi', 'ki', 'jaan', 'toh', 'mehengai', 'vaise', 'hee', 'le', 'legi']"
1565,"['mr', 'aar', 'par', 'desh', 'mehengai', 'aur', 'bhukhmari', 'se', 'behal', 'x']"
1566,"['baap', 'ke', 'paise', 'par', 'tere', 'jaise', 'khaane', 'wale', 'kya', 'jaane', 'mehengai', 'baap', 'se', 'pooch']"
1567,"['jo', 'salo', 'se', 'berozgari', 'mehengai', 'kala', 'dhan', 'lok', 'pal', 'bill', 'or', 'or', 'feku', 'jumley', 'baaz', 'apney', 'jhotey', 'wadey', 'pura', 'nhi', 'karpaya', 'wo', 'ab', 'phr', 'bewakoof', 'banakar', 'votes', 'liye']"
1568,"['jabhi', 'hamara', 'bharat', 'desh', 'pichey', 'hai', 'puri', 'duniya', 'me', 'boht', 'jagaho', 'pe', 'rupay', 'gir', 'gaya', 'dollar', 'upar', 'kardiya', 'berozgari', 'mehengai', 'kam', 'ho', 'nhi', 'rahi', 'hai']"
1569,"['mulk', 'ko', 'tabahi', 'k', 'dahane', 'pr', 'jane', 'ki', 'ijazat', 'dene', 'aur', 'in', 'choron', 'ko', 'qoum', 'pr', 'musalat', 'hone', 'dene', 'mehengai', 'ka', 'jin', 'ko', 'qaboo', 'na', 'kr', 'skne', 'k', 'baad', 'is', 'bayan', 'pr', 'kon', 'yakin', 'nhi', 'kre', 'ga']"
1570,"['pehli', 'baat', 'toh', 'ye', 'ki', 'pakistan', 'failed', 'nation', 'hai', 'usse', 'compare', 'karna', 'hi', 'insult', 'hai', 'doosra', 'agar', 'congress', 'ke', 'samay', 'bhi', 'mehengai', 'badhi', 'thi', 'toh', 'bjp', 'ne', 'naya', 'kya', 'kar', 'diya', 'hume', 'toh', 'vada', 'kiya', 'tha', 'ki', 'mehengai', 'kam', 'karenge', 'kya', 'fayda', 'inko', 'lakar']"
1571,"['na', 'hindi', 'me', 'engineering', 'pasand', 'na', 'agniveer', 'pasand', 'na', 'population', 'control', 'na', 'hindu', 'safe', 'na', 'kashmiri', 'pandit', 'safe', 'na', 'black', 'money', 'aya', 'na', 'mehengai', 'kam', 'hui', 'par', 'vote', 'to', 'modiji', 'ko', 'hi', 'dunga']"
1572,"['bjp', 'kitna', 'chatoge', 'mehengai', 'ki', 'bare', 'me', 'kuch', 'to', 'bolo']"
1573,"['modiji', 'mehengai', 'badh', 'rhi', 'hai', 'o', 'chodd', 'chal', 'ek', 'photo', 'le', 'mera']"
1574,"['jo', 'bhi', 'tha', 'lakin', 'ghareebi', 'yahan', 'achi', 'khasi', 'the', 'pak', 'me', 'nai', 'the', 'even', 'ab', 'b', 'nai', 'hai', 'i', 'am', 'the', 'witness', 'itny', 'mzy', 'karty', 'hain', 'log', 'ko', 'maslaa', 'hai', 'mehengai', 'se', 'or', 'aesa', 'kuch', 'kai', 'or', 'bankrupt', 'hony', 'ke', 'baat', 'hain', 'jahan', 'tak', 'wo', 'me', 'me', 'has', 'ben', 'justified', 'ke', 'nawz', 'ki', 'famly', 'ne', 'loota', 'h']"
1575,"['besarm', 'aurat', 'sawal', 'ye', 'hay', 'hunger', 'index', 'mehengai', 'kamortorbekari', 'asman', 'chu', 'liye', 'or', 'pm', 'titrasthan', 'me', 'vagban', 'vagban', 'kar', 'rahe', 'hay', 'kya', 'ye', 'kam', 'hay', 'pm', 'sahab', 'ka', 'is', 'lie', 'chune', 'gaye', 'the', 'modi', 'sahab']"
1576,"['andh', 'bhakton', 'ko', 'and', 'hona', 'pasand', 'hai', 'andh', 'bhakt', 'narrative', 'and', 'trap', 'mein', 'phans', 'kar', 'vote', 'daal', 'dete', 'hein', 'fir', 'saal', 'berozgari', 'shiksa', 'mehengai', 'oxygen', 'le', 'liye', 'rote', 'hein', 'andh', 'bhakton', 'open', 'your', 'eyes', 'and', 'dont', 'vote', 'behroopiya']"
